"","coff","call","err","names"
"1",1.06084026718339,-0.0173947027723973,0.00654789098679448,"configuration33 - configurationOFF"
"2",1.06084026718339,0.000345162760636564,0.00635079288074549,"configuration66 - configurationOFF"
"3",1.06084026718339,0.00670891410145957,0.00654672443518438,"configuration100 - configurationOFF"
"4",1.06084026718339,0.0266364574994915,0.00653244370941684,"configuration30 - configurationOFF"
"5",1.06084026718339,0.0627924464124059,0.006413215780344,"configuration85 - configurationOFF"
"6",1.06084026718339,0.00275887650536655,0.00596259926147161,"configuration130 - configurationOFF"
"7",1.06084026718339,0.0369736213689147,0.00674174770385239,"configuration40 - configurationOFF"
"8",1.06084026718339,-0.00301610007206921,0.00782246827671119,"configuration90 - configurationOFF"
