"","coff","call","err","names"
"1",5.65072727405816,-0.0385445784367615,0.0250900580554504,"configuration33 - configurationOFF"
"2",5.65072727405816,0.229295884833815,0.0233070958293307,"configuration66 - configurationOFF"
"3",5.65072727405816,0.506358547702347,0.0242829071453609,"configuration100 - configurationOFF"
"4",5.65072727405816,0.0462478605084877,0.0241508253564537,"configuration30 - configurationOFF"
"5",5.65072727405816,0.377987270493989,0.0248173041076355,"configuration85 - configurationOFF"
"6",5.65072727405816,0.324481370683519,0.024603382525561,"configuration130 - configurationOFF"
"7",5.65072727405816,0.204067320295904,0.0242986834435093,"configuration40 - configurationOFF"
"8",5.65072727405816,0.652333673878896,0.0334779329600183,"configuration90 - configurationOFF"
